4409;84339.86833;84339.15543
4671;84341.40599;84341.17290
4499;84343.45074;84343.19030
8530;84345.50215;84345.19755
5381;84347.44854;84347.20643
8573;84349.49391;84349.22329
1669;84351.54551;84351.23425
9297;84353.59075;84353.25572
9493;84355.53708;84355.25942
4436;84357.50570;84357.27651
6623;84359.53210;84359.28843
9646;84361.57882;84361.29434
7681;84363.55097;84363.31879
1968;84365.57552;84365.32482
8282;84367.62529;84367.34177
3443;84369.75113;84369.35529
1188;84371.61459;84371.38294
1245;84373.66976;84373.38699
4315;84375.63238;84375.40375
4078;84377.65695;84377.41283
6161;84396.29585;84395.68277
7725;84397.94161;84397.68841
4227;84400.08154;84399.70833
9232;84402.13933;84401.72386
9772;84404.07641;84403.73868
1241;84406.02118;84405.75779
6586;84408.07180;84407.80294
7444;84410.32017;84409.81345
8082;84412.16115;84411.82824
8451;84414.11081;84413.85038
1898;84416.15754;84415.86771
7738;84418.20949;84417.88290
6473;84420.25379;84419.90421
5360;84422.81056;84421.91376
7365;84424.34989;84423.93118
4950;84426.19314;84425.94985
1291;84428.34361;84427.96659
1061;84430.30016;84429.97385
8260;84432.33791;84432.01283
6644;84434.28280;84434.02617
6400;84446.57220;84445.85310
9533;84448.73395;84447.86590
5163;84450.15270;84449.87709
9636;84452.13669;84451.90016
6326;84454.15560;84453.92561
9602;84456.30321;84455.94555
5495;84458.35622;84457.95574
1240;84460.21229;84459.97428
8978;84462.34082;84461.98951
9916;84464.28655;84463.99440
1722;84466.23903;84466.01012
5097;84468.99093;84468.02655
4435;84470.32773;84470.04134
5662;84472.37554;84472.04695
9100;84474.42449;84474.05660
3426;84476.47144;84476.07380
3014;84478.41684;84478.09009
1770;84480.36481;84480.10526
7505;84482.40985;84482.11762
4927;84484.56404;84484.13324
2541;84495.72460;84494.70176
9774;84497.05419;84496.71304
6764;84499.10129;84498.73301
8531;84501.04864;84500.74382
8992;84502.99374;84502.75029
9620;84505.14689;84504.77142
9828;84507.09157;84506.79595
4912;84509.04504;84508.81374
8113;84511.08089;84510.81990
6968;84513.23424;84512.82632
4383;84515.07580;84514.84299
1641;84517.13094;84516.85433
1880;84519.18843;84518.86961
7466;84521.32515;84520.88205
4594;84523.16653;84522.90620
2955;84525.21541;84524.91500
7398;84527.16041;84526.92878
4239;84529.41943;84528.95018
2622;84531.25636;84530.96163
7786;84533.40565;84532.97950
6378;84544.26283;84543.66072
5147;84545.90285;84545.66684
5668;84548.15043;84547.67876
3000;84550.09680;84549.69355
8276;84552.04484;84551.70178
8746;84554.19649;84553.71040
8679;84556.15295;84555.72208
4792;84557.99010;84557.73817
3439;84560.03540;84559.74901
5260;84562.07615;84561.79881
6993;84564.12665;84563.80881
3622;84566.07446;84565.84049
9748;84568.12144;84567.85603
9905;84570.16874;84569.86449
5340;84572.11610;84571.87843
8467;84574.26145;84573.90344
2902;84576.21571;84575.92567
2548;84578.77016;84577.94428
9238;84580.20397;84579.95728
9706;84582.25250;84581.97485
22974636175732;84627.51476;84626.90033
83693398078602;84629.15211;84628.91254
24428579845030;84631.20175;84630.93204
35984362867183;84633.24934;84632.94527
20754976344426;84635.29767;84634.95619
88731966021418;84637.34397;84636.97529
48109814555452;84639.28874;84638.99092
56460211412837;84641.23557;84641.00648
59115777332353;84643.28745;84643.01542
35819192473233;84645.24927;84645.02081
99286696861308;84647.38026;84647.04591
84708439651788;84649.44026;84649.05106
74884616711594;84651.37661;84651.06093
56425766324877;84653.33488;84653.08251
28102177206385;84655.36628;84655.10288
98476518586006;84657.59995;84657.11756
99711978898164;84659.36175;84659.13169
49838159181628;84661.41670;84661.15300
35997114934896;84663.60749;84663.16128
48225343436901;84665.60740;84665.17341
22587423826431;84675.54246;84674.83159
99598871378398;84677.28781;84676.85755
59225601829381;84679.12403;84678.86618
54853844241459;84681.17236;84680.87824
57235644082247;84683.22763;84682.89785
60535957119780;84685.16845;84684.91486
92183474787140;84687.21408;84686.93290
75261909083776;84689.26392;84688.95090
69246553491435;84691.21715;84690.97053
50701598256436;84693.25680;84692.98444
57619104368390;84695.29086;84694.99455
92802791677455;84697.44967;84697.00783
39353184175689;84699.29825;84699.01985
91028213382187;84701.35027;84701.04125
30514459969198;84703.29952;84703.05687
24136233995777;84705.44251;84705.06201
80273578341018;84707.48888;84707.06782
96506127985884;84709.33240;84709.08754
10418483358688;84711.49013;84711.11044
18629421368164;84713.42865;84713.11880
66908326838106;84724.59235;84723.87418
98826334913396;84726.12720;84725.87819
82050991425043;84728.17460;84727.89567
57763137879524;84730.13051;84729.90336
72002399385240;84732.27090;84731.91690
54324866972197;84734.32314;84733.93207
87413577673608;84736.17364;84735.94082
73007629983739;84738.31367;84737.95567
93716194404231;84740.36016;84739.97340
49561266649310;84742.41016;84741.98884
64930318242865;84744.25459;84744.00336
43482846906185;84746.30137;84746.03230
86788488913405;84748.35155;84748.04305
68256109633662;84750.50341;84750.06950
70389990496918;84752.44460;84752.07998
88911411672398;84754.58825;84754.09631
10937837924748;84756.34936;84756.12150
72236816941728;84758.38531;84758.13950
14913787727270;84761.05728;84760.14349
87542772895596;84762.68790;84762.15791
43978358392621;84775.38407;84774.46191
88863718227439;84776.71357;84776.47457
62231834624076;84778.86321;84778.48656
59517790574436;84780.91521;84780.49938
56916302713343;84782.85926;84782.52535
69870118776793;84784.80438;84784.54158
62160990921139;84786.95282;84786.56328
25884354068998;84788.90365;84788.57970
91525366957195;84790.84298;84790.59957
64872342934665;84792.89081;84792.61111
46521267123247;84794.84898;84794.62586
46267206134153;84796.88971;84796.64690
73382982193818;84798.93549;84798.65718
46825483672482;84800.98399;84800.66705
39455315693566;84802.92877;84802.68439
95786992505167;84805.08303;84804.69157
65916304947483;84806.92936;84806.70440
57823749328709;84808.97327;84808.73029
85194171363277;84811.22121;84810.81080
21938335966280;84813.06833;84812.81487
80680202202789;84823.92148;84823.10252
26393103087462;84825.45614;84825.10614
44392978976924;84827.40411;84827.11464
14166790975778;84829.45049;84829.12018
40042645002673;84831.60096;84831.13371
28626664402458;84833.45788;84833.15500
31991907985622;84835.39744;84835.16541
81881104183917;84837.43749;84837.17473
90901411647943;84839.48406;84839.20212
50913404952268;84841.53348;84841.21224
63311620426673;84843.58076;84843.21958
45885316077064;84845.52870;84845.23469
43522538812658;84847.57584;84847.24868
84059665231367;84849.62080;84849.25811
70241720347208;84851.56792;84851.26493
86874572137197;84853.52724;84853.28319
28168106299716;84855.66750;84855.29848
69572190756300;84857.60777;84857.31810
38151496576139;84859.56099;84859.33059
66777930842810;84861.70882;84861.34623
896816365647966609889241;85492.70493;85492.08896
887606239729047457786558;85494.54405;85494.11403
204101039922856894092410;85496.39787;85496.11794
721474871448579216745198;85498.43784;85498.14021
154103691656035458871759;85500.60894;85500.14956
101563853192941601792604;85502.53811;85502.16492
968843182657758193166915;85504.48265;85504.17295
581769196817720942132162;85506.42420;85506.18791
689011078488847856385169;85508.57739;85508.19417
433728817250565169678254;85510.62271;85510.20536
292272310413671490884315;85512.47352;85512.22005
866843811144567768869465;85514.61948;85514.22605
362621519298472127202662;85516.66715;85516.24723
933896244529357721621253;85518.71919;85518.27993
781738797761432569603364;85520.66023;85520.30382
810519951618916292224180;85522.60571;85522.32493
666466099692398146529396;85524.65368;85524.33968
127605367065819952558632;85526.61875;85526.35982
506357698183884901546102;85529.36288;85528.36747
584519745037502183312163;85530.80127;85530.37021
973885517753911653805142;85553.54044;85552.91800
894355837335687823711447;85555.17692;85554.92591
690349739762734221111512;85557.22040;85556.93626
212195854251654442694245;85559.17478;85558.94502
401854235596671553618761;85561.31464;85560.95776
552894421394942311147265;85563.26047;85562.97123
589456496957608617379813;85565.30701;85564.98002
817201481778112510239112;85567.35861;85566.99096
227811828128623739862567;85569.40584;85569.00292
593397321043215194875589;85571.25296;85571.02090
371863119154134947016785;85573.29396;85573.03125
920017238653338100123405;85575.34237;85575.04896
956487929962828490021909;85577.28539;85577.05556
774708551283255182155540;85579.33678;85579.07217
