884757560954782488601281;76431063987712.00000;76430545247488.00000
685081372979357431307487;76432899103744.00000;76432555102208.00000
866586893195267488825510;76434942704384.00000;76434562707712.00000
809317239014465994943375;76436898435840.00000;76436576164352.00000
643255099217365520022556;76438836589056.00000;76438578340352.00000
161873370010636593337827;76440887220480.00000;76440604452352.00000
389076894473944154415505;76442835854080.00000;76442607260672.00000
783036765891162813345685;76444882147072.00000;76444615018752.00000
430893561839267596819982;76446928392192.00000;76446619218432.00000
295807194279522238268332;76448974805504.00000;76448637716480.00000
539511925410964316856235;76452670675200.00000;76452154606336.00000
648042029638754162092735;76454403685120.00000;76454160390656.00000
540207920099845585928599;76457065262848.00000;76456162275840.00000
692346191767591964804596;76458506605312.00000;76458168227584.00000
179473443576870115606586;76460450616832.00000;76460185615872.00000
947513333989699664024594;76462493131008.00000;76462201638912.00000
827689179991116180763032;76464437834496.00000;76464209255168.00000
646554420964038302607518;76466486715136.00000;76466211708416.00000
894599169035083478038115;76468430228480.00000;76468225201920.00000
398477506645796721005228;76470990729984.00000;76470235612672.00000
610464051249107208658462;76473969342976.00000;76473551912960.00000
612913790278065661688260;76475812676096.00000;76475568670208.00000
318601042933178520824664;76477961029376.00000;76477575349248.00000
792083702919270767689564;76479900605696.00000;76479584731136.00000
204249570872195856493769;76481846368768.00000;76481602205440.00000
388941904389382169596784;76483895861248.00000;76483611901952.00000
548248114470454914865711;76485960578048.00000;76485623646464.00000
273528100459967246786432;76487988774400.00000;76487638426112.00000
763427958527814259535993;76489942402816.00000;76489642443776.00000
144044975453598342834474;76491881369600.00000;76491647951872.00000
887484769387146514608849;76495568611840.00000;76495055446784.00000
591069353023344104325977;76497413989376.00000;76497065152000.00000
288184373536397884489452;76499356793088.00000;76499068597504.00000
653946654353332916768282;76501403415040.00000;76501086412800.00000
677293300499491824754184;76503350661888.00000;76503096628480.00000
869801319782413103384560;76505309833472.00000;76505113518848.00000
406897956992988470507939;76507345901056.00000;76507132897536.00000
398788598244941569889351;76509398695424.00000;76509137633280.00000
663776335161339234582460;76511440440320.00000;76511142051072.00000
545338026586259455408631;76513592909568.00000;76513171614464.00000
184481660374741585816373;76517489202176.00000;76516561926400.00000
893069030740164228452905;76518813254656.00000;76518567262720.00000
311302154240651322012775;76520861822976.00000;76520574694144.00000
868693706271261305777762;76522807256320.00000;76522591691008.00000
982519919727166543676050;76524853876992.00000;76524604574464.00000
836068171620982984712729;76527006188544.00000;76526622999296.00000
622666512370267110436459;76528849639168.00000;76528627851008.00000
821716359328662849433424;76530902785536.00000;76530646809856.00000
104046193950673396907207;76533456564480.00000;76532667846656.00000
526875410975291762995827;76534994460416.00000;76534675295488.00000
241782808651473198317646;76538483944960.00000;76537968427520.00000
445897423129494927366545;76540215349504.00000;76539980980224.00000
212548462116628950003790;76542266472192.00000;76541993472000.00000
566526028452717133959751;76544820845312.00000;76544001178112.00000
898063300515630270555783;76546258177536.00000;76546003841280.00000
226908789013709798639408;76548304890880.00000;76548006806784.00000
828219716487837509955507;76550260718848.00000;76550019386880.00000
164317077153928256791516;76552299491328.00000;76552027832576.00000
751172949621007894819204;76554244609536.00000;76554032547584.00000
396922008938210936222367;76556293714944.00000;76556080527872.00000
526303336659571812711484;76560292236800.00000;76559686637824.00000
175351720340160614217974;76562435815168.00000;76561704539648.00000
199716349629373762622553;76563977785088.00000;76563714906112.00000
374145403064116740287238;76566021024512.00000;76565726212608.00000
319833839466259229932227;76568068231680.00000;76567731298048.00000
262035575424301761502575;76570015813888.00000;76569746721792.00000
615709545216106670836505;76571959528192.00000;76571759162880.00000
655328361258615710422050;76574007729408.00000;76573771489024.00000
411403309721675843103763;76576056609792.00000;76575782209536.00000
675872361645437588022472;76578014397696.00000;76577797242112.00000
872998262965760596507155;76581594327296.00000;76581192701440.00000
957594180835347354645750;76583435469568.00000;76583197495552.00000
150783331096235832809153;76585584196864.00000;76585212974336.00000
734251394024028542993088;76587432113920.00000;76587220201216.00000
105747807473633557245725;76589483767040.00000;76589227495168.00000
371405471195524624583771;76591537851392.00000;76591244242432.00000
169379543331333324115077;76593567373312.00000;76593254430208.00000
896476099176215340759673;76595616556544.00000;76595271183360.00000
437569917675951601593443;76597561575680.00000;76597284023552.00000
395953345350725195176027;76599508215040.00000;76599300208128.00000
598751513017423212818231;76603195297280.00000;76602574062592.00000
